id,username,tweet,date,retweets
1265267792351301637,SuicidEnez0,Bu benim repligim lan,2020-05-26 13:05:23+00:00,0
1265267783597727744,suicid3_grl,JAJAJAJA es que yo hago de todo y no se va nunca. De nada <3,2020-05-26 13:05:21+00:00,0
1265267210630475776,Twilight_suicid,"[말 안 하네. 이제 아무와도 만나지 않을 거고, 자네만이 내 마지막을 지켜봐 줄 테니.]",2020-05-26 13:03:05+00:00,0
1265266230027403264,saucyjin,wow that's suicid*,2020-05-26 12:59:11+00:00,0
1265260646892998661,suicid3_grl,Morirse.,2020-05-26 12:37:00+00:00,0
1265260516575981571,suicid3_grl,"Emmm ayer me acordé de que tengo una cruz y justo estoy viendo Vikingos y me está haciendo tener fe, y dije WOOOOW que estoy tatuada con Jesucristo",2020-05-26 12:36:29+00:00,0
1265260003264512000,suicid3_grl,"Que seguramente si tengas un TCA, pero de qué sirve que te lo digan una y otra vez. Tú sabrás que problemas tienes (con tu diagnóstico).",2020-05-26 12:34:26+00:00,0
1265259814935883776,Twilight_suicid,"[말할 거야. 나는 아니까. 자네는 지기 싫어하고, 착하고, 사람을 죽이지 않아. 그리고, 거짓말쟁이지.] [거짓말이라면 당신도 실컷 하고 있잖습니까.]",2020-05-26 12:33:41+00:00,0
1265259809047285761,AlishaDick2,"How do you think the people that lost family due to suicide from the effects of the lockdown, depression, isolation, and poverty. How about the people that lost homes and cars?",2020-05-26 12:33:40+00:00,0
1265259779250810882,_HIME_SUICIDE_,ゴスロリ,2020-05-26 12:33:33+00:00,0
1265259770367242240,Alice__Jell_728,なるほど！ ちなみに私はワンワンオムライチュッ((訳:オムライス が好きだよ！,2020-05-26 12:33:31+00:00,0
1265259759919230980,RC69xxx,"The Deep State attacking faith, removing hope, feeding fear,despair, depression all to push suicide and death numbers to use as ammo to get Trump out in November Election. #Democrats are traitors to the country. @DanScavino @DonaldJTrumpJr",2020-05-26 12:33:28+00:00,0
1265259752168329219,CfBrax,If I called the suicide hotline and Waka Flocka answers I'm def not killing myself anymore lmao ,2020-05-26 12:33:26+00:00,0
1265259727711350786,IainRossi,"Just watched #JusticeLeague for the first time today and whilst it isn't as bad as Suicide Squad, it still isn't that good",2020-05-26 12:33:21+00:00,0
1265259720606130178,SuicideC,#teamScience #FTW #TeamDrosten,2020-05-26 12:33:19+00:00,0
1265259719146561541,ParodiMarcello,I don't think it's the base as much as it is WHO they pick. No common American is going to vote an anarchist in as VP. Why pick him?? It was voter suicide. There's so much variety in the party and we end up with boring or crazy candidates the masses don't like.,2020-05-26 12:33:19+00:00,0
1265259688314077184,kirwin58,Ret. Marine Salutes For 24 Hours To Raise Awareness About Veteran Suicide - Sara A. Carter ,2020-05-26 12:33:11+00:00,0
1265259663550971908,ManchurCandidat,"sure... are you aware that if you lead a person to suicide, even if just in part, you get a life sentence in most of the world?",2020-05-26 12:33:05+00:00,0
1265259659121786881,Axel48374924,Après le taux de suicide et dépression augmente chez les jeunes/adultes lgbt dut à ce genre de personne,2020-05-26 12:33:04+00:00,0
1265259626561503233,gideonsean,"Suicide. Also, it was really, really awful.",2020-05-26 12:32:57+00:00,0
1265259625798082561,BoobieScribbles,A Suicide ,2020-05-26 12:32:56+00:00,0
1265259622513991684,alldayvapejax,"Perfect set-up for a ""cloudy"" day! #VaperzCloud Limited Edition Suicide Hammer of God by Vaperz Cloud x Suicide Mods in Black Stone Valhalla 38mm RDA by Vaperz Cloud in Matte Black All Day Vape 4195… https://www.instagram.com/p/CAprUchg3r1/?igshid=ap21ne69hzlz",2020-05-26 12:32:56+00:00,0
1265259607271903233,BeardedLegend23,"So you know how some people commit suicide by getting the police to shoot? This was that only instead of your employee trying to kill herself, she wanted to use the police to murder someone for her. Over her dog. Which she had violated laws for. Because ""that man"" said something.",2020-05-26 12:32:52+00:00,0
1265259603089973248,Suicide_like15,それはそうかも……←,2020-05-26 12:32:51+00:00,0
1265259555845541889,TheMurphySully,People who were blessed to be able to continue working during this and their INCOME was never interrupted should be very sensitive commenting on the lock down. Being stir crazy is survivable but this lock down is way more than that for most. More suicide in CA than COVID deaths.,2020-05-26 12:32:40+00:00,0
1265259547733737473,Tubsnotes,Career suicide! WHHHHHY did he do this man?? ,2020-05-26 12:32:38+00:00,0
1265259545934172162,suicide_fuck__,昨日の朝に返事きて、今日の夜まで我慢したの偉いっ！いや意地張ってるだけだけど。えーどうしよ。返信したいしたいしたいけど今日も我慢しようかな…,2020-05-26 12:32:37+00:00,0
1265259537424166914,pleb6655,I had to read the whole thing several times for it to make sense. I’m not really sure how to feel about the women committing suicide. That’s awful but she did deserve the backlash and a taste of her own medicine. Also wtf did she think would happen?!!?!?,2020-05-26 12:32:35+00:00,0
1265259532059578368,DjMP3sa,Have u ever seen a white uber driver? Na... If you're Lookin for a uber driving job...u get it Instantly...Why...coz dis Shit Is The One FUCKING Risky Job That's Available At This Time...Shit's like Suicide Man... RIP To Our Brother ,2020-05-26 12:32:34+00:00,0
1265259516909633536,Suicide_like15,現在はマカロン！ ちなみに現在はと言ってる訳は実際は1番なんて存在しなくて殆どのものが好きだから！,2020-05-26 12:32:30+00:00,0
1265259444218167296,26099_9,"“the watery realms” is probably acting as a revelation to her side of the story; a reminiscence of her own childhood, left by her own father whose death happened to be from drowning (suicide).",2020-05-26 12:32:13+00:00,0
1265259410214928385,CoachCzy,Move to ECQ again as the 7-day running average is increasing! Its a suicide!,2020-05-26 12:32:05+00:00,0
1265259371614748672,sgw164,"I do not allow slander on the net. I'm sad for her death, who committed suicide. The mother of the surviving survivor feels deep sadness. Such tragedy should not be repeated. How do you feel? @porpentina2017 #RIPHanaKimura",2020-05-26 12:31:56+00:00,0
1265259361326313473,ldw1532,"Isr is fighting a long guerrilla war against combatants who are obsessed with murdering civilians, using/endangering children on a regular basis, and who have a genicidal Charter for the whole world to see. The security barrier and the checkpoints stopped the suicide bombers.",2020-05-26 12:31:53+00:00,1
1265259347061485569,FredoMonogatari,"Probably not, that would be suicide for the writers.",2020-05-26 12:31:50+00:00,0
1265259329369911299,mohamedmortadah,10) Appointments - Julien Baker 11) How to Disappear Completely - Radiohead 12) Hold On - Chord Overstreet 13) In My Head - Peter Manos 14) Cursed - Jacob Lee 15) I Can't Make You Love Me - Dave Thomas 16) Suicide - Isaac Dunbar 17) Paralyzed - NF,2020-05-26 12:31:46+00:00,0
1265259302278881281,vktamahane,Basic natural instincts have nothing to do with education. Some instincts lead to Survival and some to commit suicide.,2020-05-26 12:31:39+00:00,0
1265259297144836096,Neko_byNeko,うーん、じゃあ何にしよ、「馬鹿」っていうのと2択だったけどよく考えたら 既に馬鹿だから馬刺しにしたんだけどさ,2020-05-26 12:31:38+00:00,0
1265259278480408576,LaurenceTobias1,"That gun death by suicide number is frightening, though. ",2020-05-26 12:31:34+00:00,0
1265259264836173833,storymagic1,好きな曲は！？,2020-05-26 12:31:30+00:00,0
1265259260847497216,janschofield01,You are going to cause another tragedy. Have you learned nothing from Caroline flacks tragic suicide !,2020-05-26 12:31:29+00:00,0
1265259260105183239,suicid3_grl,"A los psicólogos no les gusta diagnosticar. Les gusta ver todo desde un lado menos oscuro. Un psiquiatra le pone nombre a todo lo q nos pasa, un psicólogo no, poner nombre a algo es decirle a tu cerebro que estás enfermo y con ello creértelo",2020-05-26 12:31:29+00:00,0
1265259177594761226,NAYAKHK,"When someone attempting suicide, why you should kill? @Dev_Fadnavis",2020-05-26 12:31:09+00:00,0
1265259158552494080,Suicide_like15,私はこの時期コロナでする事が無いから電撃の過去作を漁ることにした。 角川は気がつけば見てたから割と知ってるの,2020-05-26 12:31:05+00:00,0
1265259154962370562,sheofbat,"Justice for @DavidAyerMovies’s movie, too! We want it, so please release it! If you truly listen to us fans, then please. We want David Ayer’s Suicide Squad. #ReleaseTheAyerCut @att @hbomax @wbpictures",2020-05-26 12:31:04+00:00,0
1265259151644659712,Alaba589,Dear Ghost Followers what can I do to make you more active?? I post Una no dey comment nor Like. Shey make I commit suicide ni ,2020-05-26 12:31:03+00:00,82
1265259105402318856,will_suicide_,横になってても座っても苦しいよーん♡どうしたらー⊂( ˆoˆ )⊃,2020-05-26 12:30:52+00:00,0
1265259079833804801,orz_bot,何でもすぐ忘れる 思い出せずに笑う （♪Mr.Suicide/9mm Parabellum Bullet） - フレイヤ・イメージソング,2020-05-26 12:30:46+00:00,0
1265257403253174272,SUICID4__,GTA YA ESTÁ MUERTO PARA QUE REGRESAS,2020-05-26 12:24:06+00:00,0
1265256594641731585,BeyinMrs,Covid ve suicid birlikteliğini de gördü bu gözler..,2020-05-26 12:20:54+00:00,0
1265252115376553985,Twilight_suicid,"[내 탓 하지 말게. 그렇게 다른 사람의 말을 다 들어주는 착한 사람은 죽을 수 없어. 그런 성격이지, 정말.]",2020-05-26 12:03:06+00:00,0
1265249698761211904,ebooks_x,"Awww, did you lose? Are you so mad you could crush your head? *splat* SUICID-ALITY! Did you stand too close to the chopper blades with no discernable function? ENVIRONMENT-ALITY! Ham! I love ham! Thank you very much! HAM-ALITY!",2020-05-26 11:53:30+00:00,0
1265249629114978306,Monsterluv3r,Some people need to learn to grow up. If someone isn’t harming anyone then what’s the big deal thoughts aren’t a crime in fact it’s the other side that are the monsters assaulting people and driving people to suicid ,2020-05-26 11:53:13+00:00,3
1265248322303950849,cherry_suicid,seu perfil foi visto por 6 pessoas nas últimas 2 horas http://twcm.co/g5Q6A,2020-05-26 11:48:01+00:00,0
1265247027761422338,prvapalacinka,bas bih gotivila da mi verenicki prsten bude ovako drugaciji,2020-05-26 11:42:53+00:00,0
1265245972373794816,SuicidCommander,エイパム工作員から伝言でありますか？ ふむ…… プラスル隊員ご苦労であります もう下がっていいでありますよ,2020-05-26 11:38:41+00:00,0
1265244691668144128,Twilight_suicid,[좋아하는 음식은?] [여고생! 미안.],2020-05-26 11:33:36+00:00,0
1265237080109539333,Twilight_suicid,"[만족했으니까. 이제 충분히, 이 이상은 없을 정도로 인생의 정점에 이르렀네. 그러니 이제 이 세상에는 볼일이 없다고 생각했지. 그런 건 모르는 것 아니냐고 생각하지? 알 수 있어.]",2020-05-26 11:03:21+00:00,0
1265233300819513344,BlottGott,Ja psykopati! @strandhall pressade sin sambo till #suicid,2020-05-26 10:48:20+00:00,3
1265232482145759232,JaganDemon,"there are edited videos that people comment on tweets. f-ncams of people dancing that seem to look normal but in a couple of seconds later they show disgusting images or clips of suicid* , jumpsc*res , self-h*rm, c*rpses and many other horrible things that are scaring many",2020-05-26 10:45:05+00:00,0
1265230303523717120,SayuriDelarge,"Tía yo con 14 años igual, me puse ""no llores por mi, ya estoy muerto"" de estado y mis hermanas llamaban a mi padre todos los días para q no me suicid*ra y era x Barney el de los Simpsons",2020-05-26 10:36:25+00:00,1
1265229519478124544,Twilight_suicid,"[왜 죽으려는 생각을 한 겁니까?] [이것 참, 갑자기 무거운 질문이 날아왔군. 좋아하는 음식은 무엇입니까, 같은 질문이라면 멍청한 대답을 해도 될텐데.]",2020-05-26 10:33:18+00:00,0
1265229056888406027,jeboguzic,decki 3 lajka i pocinit cu suicid ako mi baka prase ne slika spolni ud,2020-05-26 10:31:28+00:00,0
1265227024785965058,22pourcasper,sans jeux vidéos la vie serait siiiiiiiiiii nul je crois je me serai suiciD,2020-05-26 10:23:24+00:00,0
1265226782975950848,soft_beatch,мне его подруга показала:00,2020-05-26 10:22:26+00:00,0
1265222004635865088,Twilight_suicid,[모세 그랑켓. 모세의 한탄. 그리고 11번째는 일레븐 글로리.],2020-05-26 10:03:27+00:00,0
1265220238326542336,ZeBouchon2, bah déjà on va voir si la Z cut de JL vaut le coup et après on verra pour Suicid Squad ,2020-05-26 09:56:26+00:00,0
1265214499377647616,Twilight_suicid,"[이봐, 사람을 죽이면 어떤 기분이 드나?] [기분 문제입니까?] [나는 모르지. 그래도 모처럼의 기회니까 마지막으로 독점 인터뷰 하게 해주게. 생명의 덧없음, 귀중함을 모르는 잔혹무도한 살인마가 말하는 진실, 멋진 유품이 될 거야.]",2020-05-26 09:33:37+00:00,0
1265214469229010944,Suicide_4ka,群青コートはエモさ800%なんだが？,2020-05-26 09:33:30+00:00,0
1265214467614240771,men_hela_,マン毛のおひたし,2020-05-26 09:33:30+00:00,1
1265214454196604928,p_terg,"I have every @kiss album (vintage) from 1973’s S/T to 2009’s Psycho Circus, the three Live albums, saw them on the Dynasty tour in Sydney and with the MSO in Melbourne@Etihad. Then @genesimmons opened his gob about people who threaten suicide and I just want to burn them all",2020-05-26 09:33:27+00:00,1
1265214446659493888,zrnbdrhm,Omg did u scroll through the thread? The employee who konon committed suicide tu did it 2 years ago! They used it to get pities ke apa like what kind of ugly people are running this stupid company?!,2020-05-26 09:33:25+00:00,0
1265214416393392128,lovers_suicide_,全ての人間から、君を奪いたい。 これは、究極の略奪愛。,2020-05-26 09:33:18+00:00,0
1265214392855134209,Androse27111,"Aussi, la dépression est une maladie, et souvent ceux qui parlent le plus de mutilation et de suicide sont ceux qui en feront le moins. Le fléau du 21 eme siècle est de se proclamer « suicidaire » alors qu’on a rien vécu de sa vie a part Dylan qui a volé ton goûter.",2020-05-26 09:33:12+00:00,0
1265214376438640640,RoncinMD,Medical and legal definitions tend to differ. While you presented an interesting scenario for homicide/suicide via carbicide . A good example of homicide dressed as a natural death is a paraplegic after a gunshot wound 20 years ago develops pneumonia and dies homicide.,2020-05-26 09:33:08+00:00,0
1265214371984261125,MollyShep,"Funny how it’s the ones who spam the “be kind” memes when someone commits suicide, that then turn into absolute trolls when suddenly you get more likes by being a cold-hearted cretin ",2020-05-26 09:33:07+00:00,2
1265214342728945665,su1cidesauce,My ex fiancee did this a lot and single-handedly ruined like seven popular and probably decently watchable franchises for me.,2020-05-26 09:33:00+00:00,0
1265214333463801857,opsahu29,"#VishnuDattBishnoi was an honest officer, he canot take such step of suicide...#CBI investigation is needed... #CBI_जांच_विष्णुदत्त_CI @ashokgehlot51 @cbic_india @narendramodi @sudhirchaudhary",2020-05-26 09:32:58+00:00,4
1265214321249976326,japhet_ongondo,Why are raila zombies troubling you? Build your team of intellectuals who you will order to commit suicide and do otherwise.,2020-05-26 09:32:55+00:00,0
1265214315721719810,Suicide_4ka,まつ毛の煮付け,2020-05-26 09:32:54+00:00,1
1265214313268154372,linagreyX,Lmao I was gonna explain myself and apologize today but sending a pic that tells me to commit suicide is too far so nigga go to hell,2020-05-26 09:32:53+00:00,0
1265214306326585344,Alicebahe,"#Iran rgm maintains silence&amp;engages in a cover-up about the fate of pol.prisoners as most loose their lives under torture&amp;when compelled to say anything,it claims they have committed suicide&amp;killed themselves! #FreePoliticalPrisoners @amnesty @mbachelet",2020-05-26 09:32:51+00:00,0
1265214289767550976,FESTINPINK,IS IT BETTER IF I DIE ( suicide ),2020-05-26 09:32:47+00:00,0
1265214281420865536,Jordete10,"Pues en las ultimas 24 horas me han dicho que me van a rajar el cuello, que me van a enviar a gente a darme una paliza, que me corte las venas, que me suicide, y que ojala no despierte, aparte de insultarme, 10/10",2020-05-26 09:32:45+00:00,0
1265214269941047296,sldk_061,Nan frr te suicide pas sinon tu va être mort après,2020-05-26 09:32:43+00:00,0
1265214257928388609,SuicideSLyrics,You only live once so just go fucking nuts!Go! #SuicideSilence #YouOnlyLiveOnce #Legends #SSarmy #SSfamily,2020-05-26 09:32:40+00:00,0
1265214250613604355,MH220913,Where were the ministers who resigned when the government refused to accept the UN report on the abuse of rights of disabled people? Where are they when the DWP say they're 'following correct procedure' when they remove our benefits and drive us to suicide? #Hypocrisy #DWPDeaths,2020-05-26 09:32:38+00:00,0
1265214218334240768,Bims_s,Are you suggesting I commit suicide because I can’t swim ,2020-05-26 09:32:30+00:00,2
1265214201536155649,DaynaJarvinen,last time he was involved with a doctor. they faked his murder to look like suicide! Dr Kelley and his successor! Iraq war lies and all the other horrible things him and the Labour scum did! Why is this imbecile even given any air time! CAMPBELL IS A MURDERER!,2020-05-26 09:32:26+00:00,0
1265214173186863104,WojakLord,"sur la plateforme il y a plus de mineure qu'on ne pourrait le croire, ça aggrave son cas. Je viens de revoir ses conv avec les meufs, il avait pas vraiment l'air d'avoir l'intention de les pousser au suicide. De faire son action politique, oui c'est lisible",2020-05-26 09:32:20+00:00,0
1265214155658858496,Piti_Stef,Suicide Squad : la Ayer Cut « facile à faire » selon le réalisateur ,2020-05-26 09:32:15+00:00,0
1265214140185899008,suicide40844185,今まで見たこと無いです。 使えばいいのに,2020-05-26 09:32:12+00:00,0
1265214140005613568,CharchiRajesh,#OperationHaftaVasooli Now I'm decided that I fight against the online mobile loan applications are mentally harassment to their customers for repayment with huge penalty and force them to suicide ,2020-05-26 09:32:12+00:00,0
1265214103267741696,The_MercerVirus,I'm falling down the Suicide Girls rabbit hole! . . Send halp! ... Or lube.. cuz i might work myself raw over here. ,2020-05-26 09:32:03+00:00,0
1265214100679819267,BheemRajendar,#CBI_जांच_विष्णुदत_बिशनोई #CBI_जांच_विष्णुदत्त_CI The delay in CBI investigation even after the demand from all community people shows that some higher officials or political leaders are behind the suicide of this brave police officer. I demand #CBI_जांच_विष्णुदत_बिशनोई,2020-05-26 09:32:02+00:00,3
1265214099501113346,MonteOzAfrica,"Former Serbian footballer, Miljan Mrdakovic, 38, commits suicide after saying “I can’t take this anymore” http://dlvr.it/RXMXKL",2020-05-26 09:32:02+00:00,0
1265214098876198913,suicide_krbot,내가 널 사랑해. #€,2020-05-26 09:32:02+00:00,0
1265214094270959616,AKAsusangreen,Resorting to threats of suicide is emotional manipulation of the worst kind. His behaviour selfishly put others lives at risk. If I lived in Durham &amp; had lost a loved one to Covid I'd be feckin furious.,2020-05-26 09:32:01+00:00,0
1265214065770745857,religiyabokyaka,Мне так хуево из-за себя что пора сдохнуц ,2020-05-26 09:31:54+00:00,0
1265214045847683072,mbabic_1,"the div.belasting case was very odd in the sense that it was almost political suicide, but the payoff was almost 0 (especially as it was in the end only about Unilever coming to Rotterdam). But yes, Rutte definitely made his priorities clear there.",2020-05-26 09:31:49+00:00,0
1265214016827211778,f_mamozu,アイコンかわいいね,2020-05-26 09:31:42+00:00,0
1265214014163841025,kahworu,"his arms, legs, neck, and torso i think. basically his entire body. if it is from suicide attempts or selfharm that's extremely upsetting",2020-05-26 09:31:42+00:00,0
1265213987739725824,air_suicide,日吊：空港で所持金200円 どうしよう…だれか助けて 戸塚：ｲﾁﾜｷﾞさんに銀行に金振り込んでもらっては？ＵＦＪなら振込みも24時間できるんじゃなかったでしたっけ？間違ってたらごめんね 日吊：残り80円・・もうだめぽお 戸塚：ジュース飲んでんじゃねーよハゲ！！,2020-05-26 09:31:35+00:00,0
1265213925030793216,SuicideInSwamps,"Meine Sony a6 auf ISO25600 – hab noch nicht ganz rausfinden können, was man damit bitte anstellen soll ':D",2020-05-26 09:31:20+00:00,0
1265213908526268416,ratnagiri31,"#CBI_जांच_विष्णुदत्त_CI transfer pe suicide, @AshokKhemka_IAS se salah le le lete.",2020-05-26 09:31:16+00:00,0
1265213898153693185,Subin50793537,@DHFWKA I'm begging you guys I need to come back Bangalore I applied pass on 15 of this month still no response I'm paying rent every month I'm not even receiving my salary kindly approve my pass others wise I need to do suicide that's only thing infront of me,2020-05-26 09:31:14+00:00,0
1265213872644009985,bstrdsl,"mais pareil, je veux trop y passer aussi ",2020-05-26 09:31:08+00:00,0
1265213865719193600,su1cidesauce,"it might help if I mention that when I was younger I hated hype so fucking much that if something was popular and people wouldn't shut up about it, I would eventually hate that thing so intensely that I would automatically dislike anyone who liked it. See: Doctor Who.",2020-05-26 09:31:06+00:00,0
1265213848660905986,valentin_lpts,Suicide toi t’es pas marrant,2020-05-26 09:31:02+00:00,0
1265213833028743172,ThatsSoJeno,Suicide fuel ,2020-05-26 09:30:58+00:00,0
1265213815936999424,vinny_the_stump,My Son Died By Suicide | Jason Reid Speech | Goalcast https://youtu.be/PW7Cx3iYYLk via @YouTube,2020-05-26 09:30:54+00:00,0
1265213804247277569,CKOO5usiONyCkE8,#CBI_जांच_विष्णुदत्त_CI vishnu sir was known as sigham .he was brave honest and duty full officer. who served people with integrity he committed suicide due to some kind of political pressure he and his family deserve justice #CBI_जांच_विष्णुदत्त_CI @PMOIndia @AmitShah,2020-05-26 09:30:52+00:00,7
1265213799826587648,AggreyMusindalo,Start your intellectuals cult who will criticize and defy your call to mass suicide.,2020-05-26 09:30:51+00:00,0
1265213797230424066,5oh3il,"- Is it dark? + Of course it's dark, it's a suicide note.",2020-05-26 09:30:50+00:00,0
1265213768734134275,HighHeelSuicide,Listen to your heart today if you're involved in any kind of l... More for Cancer http://bit.ly/yk3b9m,2020-05-26 09:30:43+00:00,0
1265213760937111554,RebornMarx,brought to you by the suicide protection hotline,2020-05-26 09:30:41+00:00,0
1265213746307203072,little_elf_ruby,"I have planned my suicide more times than I’ve planned anything else in my life. I don’t want to die, but the thoughts are my comfort zone when my mind gets tired. I’ve never told anyone that.",2020-05-26 09:30:38+00:00,0
1265213742196850688,gukki_one__love,Ебать током ебнуло ,2020-05-26 09:30:37+00:00,0
1265213682352623616,hitchecker,#Film #News - Suicide Squad: Kommt ein Director's Cut von David Ayer? https://www.hitchecker.de/news/serien/item/4032-suicide-squad-david-ayer-will-directors-cut.html #SuicideSquad #DavidAyer #DirectorsCut #Gewinnspiel #hitchecker,2020-05-26 09:30:23+00:00,0
1265213587011796992,news4buffalo,"These flags represent the thousands of veterans who’ve committed suicide due to PTSD. The flags are part of The Battle Within Memorial, designed by Mark Donnelly. ",2020-05-26 09:30:00+00:00,0
1265213576186339328,RodneyBellDrum,Seems the public is sick and tiered of the media’s fear mongering we lost more in Knoxville to suicide than covid 19 that’s on the media’s hands,2020-05-26 09:29:57+00:00,0
1265213575301419009,maxp26,"Bad Times c'était vraiment bien. Et Bright faut aussi souligner que ça a été écrit avec le cul. Je ne dis pas que son montage de Suicide Squad était exempt de problèmes (sa vision d'Harley Quinn restera la même), mais il était peut-être plus intéressant que ce qu'on a vu.",2020-05-26 09:29:57+00:00,0
1265213546033373185,ashleyxkeila,suicide mission ata yun,2020-05-26 09:29:50+00:00,0
1265213545387634688,pierrelapin,"Comme à chaque fois je suis un peu bouleversé par les thématiques abordées sur cette plateforme. Ça va de la prise en charge du handicap, les violences faites aux femmes, le suicide, la mort de proches ou encore ici le genocide des natifs américains. ",2020-05-26 09:29:50+00:00,19
1265213531533836288,meiihad2,I bet he won’t... priti low-key drove a subordinate to to her suicide. Boris can’t now come and force him out for driving up the road. We’re dealing with a leader that ain’t got integrity so why would he require it in his inner circle.,2020-05-26 09:29:47+00:00,0
1265213519626199041,justthejazziest,"closest I can think of to this is Socialism, Seriously I'd argue Revolutionary Suicide is pretty good too",2020-05-26 09:29:44+00:00,0
1265213518032318464,TowardsfarRight,"@HMOIndia u didn’t interrupted when Sadhus were lynched in Palghar U didn’t interrupted when they ask to remove the statue of Bharat Mata in Kerala U didn’t interrupted when they tried to sell temple wealth in Kerala,TN,AP Now a bright officer committed suicide will u interrupt.? ",2020-05-26 09:29:43+00:00,2
1265213514563584001,Drayhasnofeels,Vous pouvez pousser au suicide. Vous et les bassa’a. Merde.,2020-05-26 09:29:43+00:00,0
1265298306281934850,ajitkmr0077,"you should publish exact time to taken for exam to http://joining.like 5 yrs,10 http://yrs.so student should prepare for the frusration, depression, anxiety etc.and many would't consider to apply for that.@shishir49219462 #BpscAeCivilResultSoon",2020-05-26 15:06:38+00:00,0
1265298298438479873,naengmyeon__,Rasa nak mati bila anxiety attack tu dtg,2020-05-26 15:06:37+00:00,0
1265298284295401472,allexxiz_,I’m really convinced you girls use the anxiety attacks to be quirky at this point... why the hell are you on twitter while having one,2020-05-26 15:06:33+00:00,0
1265298276019924992,sungloblue,Some mornings (like today) it is such an anxiety relief when we hit 9:00 am and #RadioBoise goes to music. #SquareRoots #Gratiude,2020-05-26 15:06:31+00:00,0
1265298253635112961,HealthNerdHaz,"More and more people are becoming aware of the health benefits of cold showers, but can they help improve anxiety? This article reveals the truth. https://bit.ly/2K3dhVO #Healthy #WellBeing",2020-05-26 15:06:26+00:00,0
1265298248798896129,darkass_tweets,""" Me with my anxiety from late night to early morning "" #PaatalLok",2020-05-26 15:06:25+00:00,0
1265298229983416322,mionecomentou,I can't stop reading @jk_rowling Anxiety to read the sequel. Thankful for these incredible chapters ... ,2020-05-26 15:06:20+00:00,0
1265298206247784448,Blizia_,"My last trimester, came with the covid episode and I had to deal with anxiety. Scrolling through twitter, WhatsApp BC’s just made my BP rise. Those of you that spread fake news need to do better you don’t know who you’re killing. The day Buhari addressed the nation and...",2020-05-26 15:06:15+00:00,0
1265298200266715137,dawnyy127,My anxiety be having me stressed the fuck out at work then two hours later I’m like oh. Bitch everything is fine and on time you trippin.,2020-05-26 15:06:13+00:00,0
1265298196403716096,meetyourpsychic, Don't underestimate the wisdom somebody possesses. #scorpio #astrology #moodboost #anxiety #tarot #believeinyourdreams #encouragement #loveyourselfenough #soulmates #hopefullysoon #manifestationmindset #meetyourpsychic Text us at (702) 710-6150 https://meetyourpsychic.com/scorpio,2020-05-26 15:06:12+00:00,0
1265298192490430464,NeverHa90559500,"Yes indeedy. The white, mass murdering Dylans have troubled childhoods and mental illness and the Karens have anxiety. Preach.",2020-05-26 15:06:11+00:00,0
1265298185024610304,eksoh,Not just anxiety. Irrational and defensive. Clear racism. But yes I see it also. Her dog starts freaking out. I think it's clearly both. I don't think her tweet was an excuse either just a pov,2020-05-26 15:06:10+00:00,0
1265298177231650819,julianmiIo,“Detroit” even more anxiety inducing IMO,2020-05-26 15:06:08+00:00,0
1265298172802240512,___karlo___,"To all blood bros out there, If you need someone to talk to, I can lend some of my time for you. I might not be able to help much financially, but I will do my best in assisting you fight your anxieties.",2020-05-26 15:06:07+00:00,0
1265298170021588992,meetyourpsychic, You could receive a reminder to shift some attention in a specific direction. #cancer #astrology #moodboost #anxiety #tarot #believeinyourdreams #encouragement #loveyourselfenough #manifestationmindset #meetyourpsychic Text us at (702) 710-6150 https://meetyourpsychic.com/cancer,2020-05-26 15:06:06+00:00,0
1265298168520028161,meetyourpsychic, Don't believe that asking for help or support is a sign of weakness. #aries #astrology #moodboost #anxiety #tarot #believeinyourdreams #encouragement #loveyourselfenough #manifestationmindset #meetyourpsychic Text us at (702) 710-6150 https://meetyourpsychic.com/aries,2020-05-26 15:06:06+00:00,0
1265298162182316032,stilltiredtoday,Imagine not having crippling anxiety every day omg the power I would have,2020-05-26 15:06:04+00:00,0
1265298161985302529,jewishboca,"Despite the disruption and anxiety around us, there is something to be grateful for. What are you thankful for today? Let us know with a reply tweet. Despite the disruption and anxiety around us, there is something to be grateful for. What are you thankful for today? ",2020-05-26 15:06:04+00:00,0
1265298117819326466,Madi6Pack,My anxiety is bad right now . But at least I got my kitchen cleaned,2020-05-26 15:05:54+00:00,0
1265298111875997698,Charles62156302,"It’s not about privilege. It’s about choices and concern. We all have a choice. If you choose to be more concerned about yourself and your “rights” than you are about others and their vulnerabilities and anxieties, you’re a selfish ass.",2020-05-26 15:05:52+00:00,0
1265298105152557060,rainmc,"Yeah, I tried to go back to a bar there, and I had an anxiety attack being reminded of high school.",2020-05-26 15:05:51+00:00,0
1265298101834678273,untabxo,InshaAllah I marry someone who understands my anxiety and is supportive Ameen and goodnight,2020-05-26 15:05:50+00:00,0
1265298096810012672,OneyTomo1234,I suspect more serious domestic abuse related injuries and alcohol poisonings as well. Would be interesting to see stats on anti-depressant and anti-anxiety med usage as well. Pot shops open so all is well? ,2020-05-26 15:05:49+00:00,0
1265298052291665922,eDocine,"Are you feeling stressed and experiencing anxiety? Talk a professional today via text, audio, or video calls, and more! Your health is our priority! Download @eDocineapp today for FREE! #jamaica #mentalhealth #vitualcare #telemedicine #edocine #staysafe",2020-05-26 15:05:38+00:00,0
